created_at,voterID,message,selection1,selection2,selection3,selection4,selection5,selection6,voting_power
2024-06-18 22:14:39.354,8znjjxw3l46jmx893yyqxg0rfj2lgynl4yxyv4zgyw3,"{""params"":[""easternCardanoCouncil"",""cardanoAtlanticCouncil"",""lloydDuhon""],""timestamp"":1718748845909}",easternCardanoCouncil,cardanoAtlanticCouncil,lloydDuhon,,,,420979803
2024-06-18 22:27:46.943,x2r07q43h4lngfyfywq3x8y5wqhyw75y7yqwy5,"{""params"":[""mauroAgustnAndreoli"",""cardanoAtlanticCouncil"",""joshuaStone"",""cardanoJapan""],""timestamp"":1718749651982}",mauroAgustnAndreoli,cardanoAtlanticCouncil,joshuaStone,cardanoJapan,,,10560788219
2024-06-18 23:05:43.09,9yqy3yzmvm8hjf4qlxv6jywgg6wy597yn5lqf0gr9n,"{""params"":[""cardanoAtlanticCouncil"",""cardanoJapan"",""mauroAgustnAndreoli"",""joshuaStone"",""lloydDuhon""],""timestamp"":1718751887836}",cardanoAtlanticCouncil,cardanoJapan,mauroAgustnAndreoli,joshuaStone,lloydDuhon,,401574015589
2024-06-19 00:18:53.166,xz94gvjyyy5v8j5fm5znn3vy0hyl50j9zrfl08zyf2y0h,"{""params"":[""joshuaStone"",""cardanoAtlanticCouncil"",""cardanoJapan""],""timestamp"":1718756322284}",joshuaStone,cardanoAtlanticCouncil,cardanoJapan,,,,527747952
2024-06-19 00:51:37.086,9yvmmv8zlj0frjgmz426qh9ryf9mmyvwx27zyh0ygy6,"{""params"":[""ticoMismana""],""timestamp"":1718758223735}",ticoMismana,,,,,,1045458820
2024-06-19 01:11:23.622,8nv6jxxyy8hyzz2hzw7xfj54h7yxrfz7rwv54vzn27yg89,"{""params"":[""mauroAgustnAndreoli"",""lloydDuhon"",""johnnyKelly"",""joshuaStone"",""easternCardanoCouncil"",""cardanoJapan""],""timestamp"":1718759471476}",mauroAgustnAndreoli,lloydDuhon,johnnyKelly,joshuaStone,easternCardanoCouncil,cardanoJapan,31347014
2024-06-19 01:15:06.227,9wf8qj0jh5hlr6f6l8399yy7y0ylhr6hhy7n7zqgh4,"{""params"":[""ticoMismana""],""timestamp"":1718759693831}",ticoMismana,,,,,,197208756
2024-06-19 01:16:49.362,yvxz93n60yly5yy6y8y24wyyj30mmnyh87jyhlvq65gm,"{""params"":[""mauroAgustnAndreoli"",""lloydDuhon"",""johnnyKelly"",""joshuaStone"",""easternCardanoCouncil"",""cardanoJapan""],""timestamp"":1718759761472}",mauroAgustnAndreoli,lloydDuhon,johnnyKelly,joshuaStone,easternCardanoCouncil,cardanoJapan,543998048
2024-06-19 01:20:55.069,x4lnmwvg8myv0xyyy2nx8zynj6rfhg3y6vgyw292yvqhf,"{""params"":[""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""joshuaStone"",""lloydDuhon"",""johnnyKelly"",""cardanoJapan""],""timestamp"":1718760036473}",cardanoAtlanticCouncil,easternCardanoCouncil,joshuaStone,lloydDuhon,johnnyKelly,cardanoJapan,69722636920
2024-06-19 01:22:56.197,y677f2m3xhj9qnfmhql9g8ygryrrqwmyhv987ygjfyry,"{""params"":[""ticoMismana""],""timestamp"":1718760151758}",ticoMismana,,,,,,43435167
2024-06-19 01:26:55.906,8xj0nzyyfl7v74zqx3y7zzwmyln0m93mvy9mwy399x,"{""params"":[""ticoMismana""],""timestamp"":1718760260036}",ticoMismana,,,,,,81710775
2024-06-19 01:30:40.813,8m9fjh2glx808xyyqx8qjh262m7lg3w826y38nzlq88l2z,"{""params"":[""ticoMismana""],""timestamp"":1718760617816}",ticoMismana,,,,,,14891834
2024-06-19 02:50:02.229,9lyy0frhqyyy07w4hhfy9ygw6y45nhyn8gymy3zx2,"{""params"":[""richManderino"",""lloydDuhon"",""cardanoJapan"",""joshuaStone"",""mauroAgustnAndreoli"",""easternCardanoCouncil""],""timestamp"":1718765387808}",richManderino,lloydDuhon,cardanoJapan,joshuaStone,mauroAgustnAndreoli,easternCardanoCouncil,24810112
2024-06-19 02:51:08.164,9lyy0frhqyyy07w4hhfy9ygw6y45nhyn8gymy3zx2,"{""params"":[""richManderino"",""lloydDuhon"",""cardanoJapan"",""joshuaStone"",""mauroAgustnAndreoli"",""easternCardanoCouncil""],""timestamp"":1718765437771}",richManderino,lloydDuhon,cardanoJapan,joshuaStone,mauroAgustnAndreoli,easternCardanoCouncil,24810112
2024-06-19 02:52:00.684,95r89yhyy99yyyyfy2yr2g7v2r7x7wqym4jxznzy7zvyqymz,"{""params"":[""richManderino"",""lloydDuhon"",""cardanoJapan"",""joshuaStone"",""mauroAgustnAndreoli"",""easternCardanoCouncil""],""timestamp"":1718765512969}",richManderino,lloydDuhon,cardanoJapan,joshuaStone,mauroAgustnAndreoli,easternCardanoCouncil,404522295
2024-06-19 02:52:48.411,8nhf42y4vzgjyv3yyn55y03x68g6nz2m7fy58qqn9r3,"{""params"":[""richManderino"",""lloydDuhon"",""cardanoJapan"",""joshuaStone"",""mauroAgustnAndreoli"",""easternCardanoCouncil""],""timestamp"":1718765559467}",richManderino,lloydDuhon,cardanoJapan,joshuaStone,mauroAgustnAndreoli,easternCardanoCouncil,5710188609
2024-06-19 02:56:06.438,95r89yhyy99yyyyfy2yr2g7v2r7x7wqym4jxznzy7zvyqymz,"{""params"":[""richManderino"",""lloydDuhon"",""cardanoJapan"",""joshuaStone"",""easternCardanoCouncil"",""mauroAgustnAndreoli""],""timestamp"":1718765759503}",richManderino,lloydDuhon,cardanoJapan,joshuaStone,easternCardanoCouncil,mauroAgustnAndreoli,404522295
2024-06-19 02:58:51.883,9lyy0frhqyyy07w4hhfy9ygw6y45nhyn8gymy3zx2,"{""params"":[""richManderino"",""lloydDuhon"",""cardanoJapan"",""joshuaStone"",""easternCardanoCouncil"",""mauroAgustnAndreoli""],""timestamp"":1718765924136}",richManderino,lloydDuhon,cardanoJapan,joshuaStone,easternCardanoCouncil,mauroAgustnAndreoli,24810112
2024-06-19 02:58:54.322,94y8yq8lg0q3vy43q6zyyfgn9xlf7j26gywgh9g,"{""params"":[""cardanoAtlanticCouncil"",""cardanoJapan"",""lloydDuhon""],""timestamp"":1718765873978}",cardanoAtlanticCouncil,cardanoJapan,lloydDuhon,,,,2441495710
2024-06-19 03:00:21.138,8nhf42y4vzgjyv3yyn55y03x68g6nz2m7fy58qqn9r3,"{""params"":[""richManderino"",""lloydDuhon"",""cardanoJapan"",""joshuaStone"",""easternCardanoCouncil"",""mauroAgustnAndreoli""],""timestamp"":1718766013717}",richManderino,lloydDuhon,cardanoJapan,joshuaStone,easternCardanoCouncil,mauroAgustnAndreoli,5710188609
2024-06-19 03:05:45.296,8lvnhwfr5xfqx2ylm0yj5080jyzx0y9lx42gy5qxy,"{""params"":[""richManderino"",""lloydDuhon"",""cardanoJapan"",""joshuaStone"",""easternCardanoCouncil"",""mauroAgustnAndreoli""],""timestamp"":1718766307307}",richManderino,lloydDuhon,cardanoJapan,joshuaStone,easternCardanoCouncil,mauroAgustnAndreoli,25373439047
2024-06-19 03:08:35.499,8y6jr9hg0yv8lygvyyyzqfnzv9xw48w5mxzz7y,"{""params"":[""richManderino"",""lloydDuhon"",""cardanoJapan"",""joshuaStone"",""easternCardanoCouncil"",""mauroAgustnAndreoli""],""timestamp"":1718766445033}",richManderino,lloydDuhon,cardanoJapan,joshuaStone,easternCardanoCouncil,mauroAgustnAndreoli,6090180266
2024-06-19 03:15:03.731,yy930yqhqx2j47mngfln07myr4qy5hvjvj2y6495y,"{""params"":[""mauroAgustnAndreoli"",""lloydDuhon"",""joshuaStone"",""easternCardanoCouncil"",""cardanoAtlanticCouncil""],""timestamp"":1718766879077}",mauroAgustnAndreoli,lloydDuhon,joshuaStone,easternCardanoCouncil,cardanoAtlanticCouncil,,1443452269401
2024-06-19 03:24:56.594,xmnhxg0y53y0ff7h8ljq7ff90fnjv0yy68vynvj935,"{""params"":[""lloydDuhon"",""cardanoAtlanticCouncil"",""cardanoConfederationOfEmergingEconomies""],""timestamp"":1718767467768}",lloydDuhon,cardanoAtlanticCouncil,cardanoConfederationOfEmergingEconomies,,,,4849273835
2024-06-19 03:26:57.43,y58mr0ww35nqym98y3763ngxnwyx7j09q2jv7,"{""params"":[""cardanoJapan""],""timestamp"":1718767608022}",cardanoJapan,,,,,,61601184561
2024-06-19 03:37:31.805,y58mr0ww35nqym98y3763ngxnwyx7j09q2jv7,"{""params"":[""cardanoJapan""],""timestamp"":1718768239745}",cardanoJapan,,,,,,61601184561
2024-06-19 04:33:37.987,xmxz8zh63qvnyy9ymm8yjz75yzyq8nlnfvy62q2qzxy773,"{""params"":[""cardanoJapan""],""timestamp"":1718771543771}",cardanoJapan,,,,,,304779334569
2024-06-19 04:46:57.261,yjq7l23hyyn5y3j6xymn54g7jj4q9y7gj8ry0yjj5,"{""params"":[""cardanoJapan"",""aaronOu"",""ticoMismana"",""richManderino"",""mauroAgustnAndreoli"",""andrewDonovan""],""timestamp"":1718772389199}",cardanoJapan,aaronOu,ticoMismana,richManderino,mauroAgustnAndreoli,andrewDonovan,653212800
2024-06-19 04:48:29.849,xnwzfnxyhj7q583jyy7q3gvyhvz4vg7n9gy4ygry48y,"{""params"":[""easternCardanoCouncil"",""cardanoAtlanticCouncil"",""lloydDuhon"",""mauroAgustnAndreoli"",""joshuaStone"",""kamaldeenMusah""],""timestamp"":1718772334175}",easternCardanoCouncil,cardanoAtlanticCouncil,lloydDuhon,mauroAgustnAndreoli,joshuaStone,kamaldeenMusah,1392214605
2024-06-19 04:56:28.406,xnwzfnxyhj7q583jyy7q3gvyhvz4vg7n9gy4ygry48y,"{""params"":[""easternCardanoCouncil"",""cardanoAtlanticCouncil"",""lloydDuhon"",""mauroAgustnAndreoli"",""joshuaStone"",""kamaldeenMusah""],""timestamp"":1718772964949}",easternCardanoCouncil,cardanoAtlanticCouncil,lloydDuhon,mauroAgustnAndreoli,joshuaStone,kamaldeenMusah,1392214605
2024-06-19 04:59:21.596,8n5g5zlh6yyh3y6yyyl5yyhzy55vnzq08x5lqy5hy0,"{""params"":[""joshuaStone""],""timestamp"":1718773147880}",joshuaStone,,,,,,22893237
2024-06-19 05:00:20.819,xmxz8zh63qvnyy9ymm8yjz75yzyq8nlnfvy62q2qzxy773,"{""params"":[""cardanoJapan"",""aaronOu"",""easternCardanoCouncil"",""inoNpo"",""mauroAgustnAndreoli"",""richManderino""],""timestamp"":1718773193153}",cardanoJapan,aaronOu,easternCardanoCouncil,inoNpo,mauroAgustnAndreoli,richManderino,304779334569
2024-06-19 05:06:07.284,86m88vymngjx8n2ll6vvqxyyvqyj2yygwj628y68qywyyn,"{""params"":[""cardanoJapan"",""easternCardanoCouncil"",""kevinMohr"",""mauroAgustnAndreoli"",""cardanoAtlanticCouncil"",""cardanoConfederationOfEmergingEconomies""],""timestamp"":1718773543573}",cardanoJapan,easternCardanoCouncil,kevinMohr,mauroAgustnAndreoli,cardanoAtlanticCouncil,cardanoConfederationOfEmergingEconomies,43386651794
2024-06-19 06:07:29.775,88qjwyg4x892lyz9ry2n8l25n2q2v02x3h6700yj95,"{""params"":[""cardanoAtlanticCouncil"",""cardanoJapan"",""cardanoConfederationOfEmergingEconomies"",""joshuaStone"",""scientificAnalyticalToolsLlc""],""timestamp"":1718777238127}",cardanoAtlanticCouncil,cardanoJapan,cardanoConfederationOfEmergingEconomies,joshuaStone,scientificAnalyticalToolsLlc,,6171429374
2024-06-19 06:07:59.594,yl65y2qfqxzvyymyx8m9n75j7r982z47n9zy3q6hmr50,"{""params"":[""cardanoAtlanticCouncil"",""cardanoJapan"",""cardanoConfederationOfEmergingEconomies"",""joshuaStone"",""scientificAnalyticalToolsLlc""],""timestamp"":1718777266710}",cardanoAtlanticCouncil,cardanoJapan,cardanoConfederationOfEmergingEconomies,joshuaStone,scientificAnalyticalToolsLlc,,960643190
2024-06-19 07:57:28.566,9xz0h0vylylrhyz9vqjrv292h4jvff56lylvfq2n,"{""params"":[""cardanoAtlanticCouncil"",""scientificAnalyticalToolsLlc"",""cardanoJapan""],""timestamp"":1718783839030}",cardanoAtlanticCouncil,scientificAnalyticalToolsLlc,cardanoJapan,,,,1085872638
2024-06-19 07:57:44.393,9xz0h0vylylrhyz9vqjrv292h4jvff56lylvfq2n,"{""params"":[""cardanoAtlanticCouncil"",""scientificAnalyticalToolsLlc"",""cardanoJapan""],""timestamp"":1718783859291}",cardanoAtlanticCouncil,scientificAnalyticalToolsLlc,cardanoJapan,,,,1085872638
2024-06-19 08:07:02.365,8r490r9ljwnggxjh5wlqy6ll754yvlr3y5n44y86gw5g5,"{""params"":[""cardanoAtlanticCouncil"",""johnnyKelly"",""richManderino"",""cardanoJapan"",""lloydDuhon"",""easternCardanoCouncil""],""timestamp"":1718784399448}",cardanoAtlanticCouncil,johnnyKelly,richManderino,cardanoJapan,lloydDuhon,easternCardanoCouncil,244759984772
2024-06-19 08:47:22.1,x5ry27zgvh7r60zymrryqm56fn56w82lm4hqynwx2,"{""params"":[""joshuaStone"",""lloydDuhon"",""mauroAgustnAndreoli"",""cardanoAtlanticCouncil"",""cardanoJapan"",""easternCardanoCouncil""],""timestamp"":1718786700960}",joshuaStone,lloydDuhon,mauroAgustnAndreoli,cardanoAtlanticCouncil,cardanoJapan,easternCardanoCouncil,12150358549
2024-06-19 09:32:03.724,8r3j0f9ylq7hwr2z0rqh35jj96mvmy3jwmf4y7j5q4f,"{""params"":[""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""mauroAgustnAndreoli"",""richManderino""],""timestamp"":1718789331843}",cardanoAtlanticCouncil,easternCardanoCouncil,mauroAgustnAndreoli,richManderino,,,8686620671
2024-06-19 09:51:21.433,8xvlwh05y2xzhy4yqry4y4qfjryfyyryrw5jvy0y87z0,"{""params"":[""cardanoJapan""],""timestamp"":1718790666307}",cardanoJapan,,,,,,4907119245
2024-06-19 10:25:26.544,ynnvjx7ln5y06y4yy6397hyhhyqw9rv0hgy0qlnynz,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1718792706083}",cardanoAtlanticCouncil,,,,,,6392099436
2024-06-19 10:33:37.936,x2747hh3lwgr7q75fv3lqjnqrvwnw6z8nn8gyg0800,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1718793185161}",cardanoAtlanticCouncil,,,,,,46137344881
2024-06-19 10:45:09.075,8g0rzy2228yy43qq2y3ywjzy98968xyy6lgjnh7ly,"{""params"":[""cardanoConfederationOfEmergingEconomies"",""cardanoJapan"",""cardanoAtlanticCouncil"",""abeEllis"",""ticoMismana""],""timestamp"":1718793880822}",cardanoConfederationOfEmergingEconomies,cardanoJapan,cardanoAtlanticCouncil,abeEllis,ticoMismana,,20940210350
2024-06-19 12:01:01.139,850yy8y89ylf8m47myx95yyyq0r6ynvy4wywx85n,"{""params"":[""joshuaStone"",""cardanoJapan"",""kamaldeenMusah""],""timestamp"":1718798443893}",joshuaStone,cardanoJapan,kamaldeenMusah,,,,100323714526
2024-06-19 12:25:52.199,94433wf7yvqq6jgy0wj9gv09n06v606nf9rrlfggl5zh2,"{""params"":[""joshuaStone""],""timestamp"":1718799902677}",joshuaStone,,,,,,1006571683
2024-06-19 12:47:22.604,9jg3jvmy0ynfxwzvhg4jz8n6nylvlgzy8rfrrygyy8vyy,"{""params"":[""joshuaStone""],""timestamp"":1718801215855}",joshuaStone,,,,,,1665055431
2024-06-19 13:08:09.482,xvhyfw582hmznhw3z95njhgljg6j205792m7gyny57,"{""params"":[""easternCardanoCouncil"",""scientificAnalyticalToolsLlc"",""joshuaStone""],""timestamp"":1718802475219}",easternCardanoCouncil,scientificAnalyticalToolsLlc,joshuaStone,,,,50968530278
2024-06-19 13:09:19.353,y49ghxfz0yyl43y8yqq5yy0y3n6ngfj3y4mjjjqxyngj,"{""params"":[""joshuaStone""],""timestamp"":1718802554917}",joshuaStone,,,,,,107855042
2024-06-19 13:19:02.444,ygy0g49lvg00ymv9y02qj5z6j55hz2y0flyy3yg2y3y9,"{""params"":[""joshuaStone"",""lloydDuhon"",""cardanoAtlanticCouncil"",""nicodemusRodriguez"",""johnnyKelly"",""cardanoJapan""],""timestamp"":1718803111035}",joshuaStone,lloydDuhon,cardanoAtlanticCouncil,nicodemusRodriguez,johnnyKelly,cardanoJapan,306018318
2024-06-19 13:31:43.059,y80w9xzyfm50qg8vyz7yf6yy2q48yvg0gxf67gq6yq8qz,"{""params"":[""joshuaStone"",""lloydDuhon"",""cardanoAtlanticCouncil"",""cardanoJapan"",""johnnyKelly"",""nicodemusRodriguez""],""timestamp"":1718803857050}",joshuaStone,lloydDuhon,cardanoAtlanticCouncil,cardanoJapan,johnnyKelly,nicodemusRodriguez,593795593
2024-06-19 13:35:47.488,y98mlyy4q34znfgw9888fy9yygv003w7xygl6mz,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1718804131215}",cardanoAtlanticCouncil,,,,,,51467497846
2024-06-19 13:36:07.5,97l3g7w4yghh6wnn3y5vz6yxxhzml67y9v68yg78,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1718804160149}",cardanoAtlanticCouncil,,,,,,9522759954
2024-06-19 13:44:38.612,xmy37r355f94wwyr5fyr8n68224yy7lzf97nwgyzmy0,"{""params"":[""joshuaStone""],""timestamp"":1718804671091}",joshuaStone,,,,,,438071161
2024-06-19 14:29:05.617,yfygfjyl9ymnx4575ymn3ynxxlxwxyfxjwxygyxr86,"{""params"":[""lloydDuhon"",""mauroAgustnAndreoli"",""cardanoAtlanticCouncil""],""timestamp"":1718807243363}",lloydDuhon,mauroAgustnAndreoli,cardanoAtlanticCouncil,,,,112108218850
2024-06-19 14:30:48.377,8yy5lhzf95xlgyw7n2j2ywqzvmgzm47yyjywyw9,"{""params"":[""cardanoJapan"",""easternCardanoCouncil"",""inoNpo"",""johnnyKelly"",""tevoSaks"",""nicodemusRodriguez""],""timestamp"":1718807379821}",cardanoJapan,easternCardanoCouncil,inoNpo,johnnyKelly,tevoSaks,nicodemusRodriguez,51053551912
2024-06-19 15:10:44.173,8ygy7w43vgg7wn88mrn9vy3fy8hyynrf66q2y6z864v,"{""params"":[""scientificAnalyticalToolsLlc"",""ticoMismana"",""cardanoConfederationOfEmergingEconomies"",""inoNpo"",""joshuaStone"",""nicodemusRodriguez""],""timestamp"":1718809832323}",scientificAnalyticalToolsLlc,ticoMismana,cardanoConfederationOfEmergingEconomies,inoNpo,joshuaStone,nicodemusRodriguez,2968728669
2024-06-19 15:25:52.315,9x9j8n040j9y9ry9fzjyymyhjqzmy4lymxf8ygg84nr,"{""params"":[""easternCardanoCouncil"",""scientificAnalyticalToolsLlc"",""cardanoAtlanticCouncil""],""timestamp"":1718810731317}",easternCardanoCouncil,scientificAnalyticalToolsLlc,cardanoAtlanticCouncil,,,,50139743156
2024-06-19 15:31:33.173,89ml564ffnmyj7mw0mwzqy8nv2zjj7wj7z7853qm077,"{""params"":[""easternCardanoCouncil"",""scientificAnalyticalToolsLlc"",""cardanoAtlanticCouncil""],""timestamp"":1718811080752}",easternCardanoCouncil,scientificAnalyticalToolsLlc,cardanoAtlanticCouncil,,,,52789454647
2024-06-19 15:39:09.872,8xmyrz477hl537q5fy83hvhgy39fn4f0z5g486yql4l340,"{""params"":[""mauroAgustnAndreoli"",""cardanoJapan"",""lloydDuhon"",""cardanoAtlanticCouncil"",""johnnyKelly"",""abeEllis""],""timestamp"":1718811538812}",mauroAgustnAndreoli,cardanoJapan,lloydDuhon,cardanoAtlanticCouncil,johnnyKelly,abeEllis,20890347951
2024-06-19 15:43:33.495,8976xrx57ng9g97gj55rwwyfxg2nnmfv32m2l5gqvzf4n,"{""params"":[""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""cardanoJapan"",""tevoSaks"",""lloydDuhon"",""aaronOu""],""timestamp"":1718811804543}",cardanoAtlanticCouncil,easternCardanoCouncil,cardanoJapan,tevoSaks,lloydDuhon,aaronOu,120783386
2024-06-19 16:14:26.082,xyz0mf9h308yyj5zqhwmxvgqyw2jyh6g27wyvh,"{""params"":[""cardanoAtlanticCouncil"",""richManderino""],""timestamp"":1718813657548}",cardanoAtlanticCouncil,richManderino,,,,,986911385
2024-06-19 16:16:20.662,yxjyyl2rh0y0y2lvwn4h6q4vvvjynmr2zw223yqg0jnrz,"{""params"":[""joshuaStone""],""timestamp"":1718813775952}",joshuaStone,,,,,,6632429
2024-06-19 16:17:30.989,9yjn9z638f7lr3m6fqx4gyyyxlyr0nfqy4yh6y,"{""params"":[""mauroAgustnAndreoli""],""timestamp"":1718813706772}",mauroAgustnAndreoli,,,,,,17224963118
2024-06-19 16:24:03.755,89603h9v5vqfqg05zgmyylyxywf50n56q4f4znwy,"{""params"":[""mauroAgustnAndreoli"",""cardanoJapan"",""joshuaStone""],""timestamp"":1718814190242}",mauroAgustnAndreoli,cardanoJapan,joshuaStone,,,,16136861122
2024-06-19 16:28:17.347,9y8yy5zg672y478yh6hf8rgyy08z95y4x7zyq5yzr,"{""params"":[""cardanoJapan"",""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""cardanoConfederationOfEmergingEconomies"",""mauroAgustnAndreoli"",""joshuaStone""],""timestamp"":1718814464320}",cardanoJapan,cardanoAtlanticCouncil,easternCardanoCouncil,cardanoConfederationOfEmergingEconomies,mauroAgustnAndreoli,joshuaStone,19194557044
2024-06-19 16:28:42.867,8qvvlv97jmr7j2f7gm77rxy9zxf2yqz2wml8yyzyz,"{""params"":[""mauroAgustnAndreoli"",""lloydDuhon"",""cardanoJapan"",""easternCardanoCouncil"",""cardanoAtlanticCouncil""],""timestamp"":1718814511100}",mauroAgustnAndreoli,lloydDuhon,cardanoJapan,easternCardanoCouncil,cardanoAtlanticCouncil,,20737938738
2024-06-19 16:30:23.213,9l285wy4v4755qn020yl5mf5zvljmrznqlfwyjwhhqy975,"{""params"":[""mauroAgustnAndreoli"",""cardanoAtlanticCouncil"",""cardanoJapan"",""lloydDuhon"",""nicodemusRodriguez""],""timestamp"":1718814578317}",mauroAgustnAndreoli,cardanoAtlanticCouncil,cardanoJapan,lloydDuhon,nicodemusRodriguez,,1979636469
2024-06-19 16:34:15.456,y7624mygnv3fq5ywyh9wfj7hqyyyf2mlv5y72g0nmxj,"{""params"":[""mauroAgustnAndreoli"",""joshuaStone"",""lloydDuhon"",""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""cardanoJapan""],""timestamp"":1718814838544}",mauroAgustnAndreoli,joshuaStone,lloydDuhon,cardanoAtlanticCouncil,easternCardanoCouncil,cardanoJapan,1251721891775
2024-06-19 16:35:21.007,87347fzz446z9v86llqyq9mrmyrmmm62yyj0yf,"{""params"":[""mauroAgustnAndreoli"",""joshuaStone"",""lloydDuhon"",""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""cardanoJapan""],""timestamp"":1718814899971}",mauroAgustnAndreoli,joshuaStone,lloydDuhon,cardanoAtlanticCouncil,easternCardanoCouncil,cardanoJapan,407151809118
2024-06-19 16:36:28.062,86r7l0wly3hznrny87qwlwrwym70xxqrg9q8lyxxrz7,"{""params"":[""mauroAgustnAndreoli"",""lloydDuhon"",""joshuaStone"",""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""cardanoJapan""],""timestamp"":1718814965863}",mauroAgustnAndreoli,lloydDuhon,joshuaStone,cardanoAtlanticCouncil,easternCardanoCouncil,cardanoJapan,962365071396
2024-06-19 16:37:01.147,8yy65q5y87yxyr30y05xv3n5vhxvy7f09qg4v06zyn6mhl,"{""params"":[""mauroAgustnAndreoli"",""lloydDuhon"",""joshuaStone"",""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""cardanoJapan""],""timestamp"":1718815006968}",mauroAgustnAndreoli,lloydDuhon,joshuaStone,cardanoAtlanticCouncil,easternCardanoCouncil,cardanoJapan,300436187757
2024-06-19 16:37:40.165,y7j9yg3yw523j98x886ry5l0ymwg85my2y0zghyyzvy,"{""params"":[""mauroAgustnAndreoli"",""lloydDuhon"",""joshuaStone"",""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""cardanoJapan""],""timestamp"":1718815049469}",mauroAgustnAndreoli,lloydDuhon,joshuaStone,cardanoAtlanticCouncil,easternCardanoCouncil,cardanoJapan,130900272690
2024-06-19 16:55:50.246,yq8rj6v0fwh9yzmrhq5r8g3hqywy7g0zy8857lg6myy5,"{""params"":[""cardanoJapan""],""timestamp"":1718816142819}",cardanoJapan,,,,,,134518960
2024-06-19 17:05:25.396,8vyxmyqwy3vwqyynnml57yy43wvwhqmj0qfy52xx,"{""params"":[""johnnyKelly"",""andrewDonovan"",""nicodemusRodriguez""],""timestamp"":1718816719002}",johnnyKelly,andrewDonovan,nicodemusRodriguez,,,,66799467
2024-06-19 17:09:47.311,9yy7xj47n0h29qlq9h03f2y37yh9q2zy7f9hyhvy6,"{""params"":[""johnnyKelly"",""andrewDonovan""],""timestamp"":1718816981969}",johnnyKelly,andrewDonovan,,,,,12312000191
2024-06-19 17:10:21.587,9v7fg6x4y3yv5zryfwly394mghq9l2xmy2llfy,"{""params"":[""johnnyKelly"",""andrewDonovan""],""timestamp"":1718817017612}",johnnyKelly,andrewDonovan,,,,,151973310
2024-06-19 17:11:33.418,y522q5nz42y8n5wyyfq3y7gn5gl6n68yqy2xf,"{""params"":[""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""cardanoConfederationOfEmergingEconomies""],""timestamp"":1718814086441}",cardanoAtlanticCouncil,easternCardanoCouncil,cardanoConfederationOfEmergingEconomies,,,,63135888326
2024-06-19 17:22:04.518,8wzj260lw9mvy8l9xvfx0lryqhqxlzn78y5ywgq2,"{""params"":[""johnnyKelly""],""timestamp"":1718817704386}",johnnyKelly,,,,,,72587371524
2024-06-19 17:36:51.59,xy5q4fvz4840hl9yn0xw2hv4ym6qq5xjy5ym8,"{""params"":[""andrewDonovan"",""cardanoAtlanticCouncil"",""cardanoJapan"",""scientificAnalyticalToolsLlc"",""inoNpo"",""easternCardanoCouncil""],""timestamp"":1718818604051}",andrewDonovan,cardanoAtlanticCouncil,cardanoJapan,scientificAnalyticalToolsLlc,inoNpo,easternCardanoCouncil,210078875865
2024-06-19 17:37:09.748,xy5q4fvz4840hl9yn0xw2hv4ym6qq5xjy5ym8,"{""params"":[""andrewDonovan"",""cardanoAtlanticCouncil"",""cardanoJapan"",""scientificAnalyticalToolsLlc"",""inoNpo"",""easternCardanoCouncil""],""timestamp"":1718818624579}",andrewDonovan,cardanoAtlanticCouncil,cardanoJapan,scientificAnalyticalToolsLlc,inoNpo,easternCardanoCouncil,210078875865
